natx =      531
    x       y        z       iph  
      5.41500     -3.61000     -9.02500   1     11.12677
     -5.41500     -3.61000     -9.02500   1     11.12677
      3.61000     -5.41500      9.02500   1     11.12677
      3.61000     -5.41500     -9.02500   1     11.12677
     -5.41500     -9.02500     -3.61000   1     11.12677
      5.41500     -9.02500     -3.61000   1     11.12677
     -3.61000      9.02500     -5.41500   1     11.12677
     -5.41500      3.61000     -9.02500   1     11.12677
     -3.61000     -9.02500     -5.41500   1     11.12677
     -3.61000      5.41500     -9.02500   1     11.12677
      5.41500     -3.61000      9.02500   1     11.12677
      3.61000      5.41500     -9.02500   1     11.12677
     -9.02500     -5.41500     -3.61000   1     11.12677
      5.41500      3.61000     -9.02500   1     11.12677
     -3.61000     -5.41500      9.02500   1     11.12677
      3.61000      9.02500     -5.41500   1     11.12677
     -5.41500      3.61000      9.02500   1     11.12677
      9.02500      5.41500      3.61000   1     11.12677
     -5.41500     -3.61000      9.02500   1     11.12677
     -3.61000      5.41500      9.02500   1     11.12677
     -5.41500      9.02500     -3.61000   1     11.12677
     -9.02500      5.41500      3.61000   1     11.12677
      9.02500      3.61000      5.41500   1     11.12677
     -3.61000      9.02500      5.41500   1     11.12677
      9.02500     -3.61000     -5.41500   1     11.12677
      9.02500      5.41500     -3.61000   1     11.12677
     -3.61000     -5.41500     -9.02500   1     11.12677
     -5.41500     -9.02500      3.61000   1     11.12677
     -3.61000     -9.02500      5.41500   1     11.12677
      9.02500      3.61000     -5.41500   1     11.12677
