# Cr2GeC
#  POT  SCF  30  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    1 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            1
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
  143  1.8268E-01 -2.1605E+01  1.4690E+01 -2.1761E+01 -2.4304E+01  1.4881E+01
  144  1.9205E-01 -2.0197E+01  1.3203E+01 -2.0356E+01 -2.2813E+01  1.3362E+01
  145  2.0190E-01 -1.8873E+01  1.1806E+01 -1.9035E+01 -2.1405E+01  1.1953E+01
  146  2.1225E-01 -1.7628E+01  1.0501E+01 -1.7793E+01 -2.0075E+01  1.0619E+01
  147  2.2313E-01 -1.6459E+01  9.2893E+00 -1.6626E+01 -1.8821E+01  9.3985E+00
  148  2.3457E-01 -1.5360E+01  8.1706E+00 -1.5531E+01 -1.7637E+01  8.2543E+00
  149  2.4660E-01 -1.4329E+01  7.1444E+00 -1.4503E+01 -1.6521E+01  7.2234E+00
  150  2.5924E-01 -1.3362E+01  6.2096E+00 -1.3538E+01 -1.5467E+01  6.2668E+00
  151  2.7253E-01 -1.2454E+01  5.3638E+00 -1.2633E+01 -1.4475E+01  5.4199E+00
  152  2.8650E-01 -1.1603E+01  4.6044E+00 -1.1785E+01 -1.3539E+01  4.6423E+00
  153  3.0119E-01 -1.0805E+01  3.9278E+00 -1.0990E+01 -1.2659E+01  3.9675E+00
  154  3.1664E-01 -1.0057E+01  3.3299E+00 -1.0245E+01 -1.1827E+01  3.3551E+00
  155  3.3287E-01 -9.3556E+00  2.8061E+00 -9.5462E+00 -1.1047E+01  2.8358E+00
  156  3.4994E-01 -8.6979E+00  2.3513E+00 -8.8912E+00 -1.0309E+01  2.3697E+00
  157  3.6788E-01 -8.0811E+00  1.9604E+00 -8.2771E+00 -9.6186E+00  1.9851E+00
  158  3.8674E-01 -7.5025E+00  1.6275E+00 -7.7012E+00 -8.9657E+00  1.6440E+00
  159  4.0657E-01 -6.9596E+00  1.3472E+00 -7.1608E+00 -8.3558E+00  1.3714E+00
  160  4.2741E-01 -6.4500E+00  1.1136E+00 -6.6538E+00 -7.7793E+00  1.1318E+00
  161  4.4933E-01 -5.9715E+00  9.2125E-01 -6.1779E+00 -7.2430E+00  9.4786E-01
  162  4.7237E-01 -5.5220E+00  7.6465E-01 -5.7310E+00 -6.7365E+00  7.8714E-01
  163  4.9659E-01 -5.0997E+00  6.3867E-01 -5.3113E+00 -6.2679E+00  6.6985E-01
  164  5.2205E-01 -4.7028E+00  5.3852E-01 -4.9171E+00 -5.8257E+00  5.6679E-01
