natx =     1500
    x       y        z       iph  
     -1.35275     -6.76375      4.05825   1      8.00298
     -1.35275     -4.05825      6.76375   1      8.00298
     -1.35275      4.05825     -6.76375   1      8.00298
     -1.35275      6.76375     -4.05825   1      8.00298
      1.35275      4.05825      6.76375   1      8.00298
      4.05825     -6.76375     -1.35275   1      8.00298
      6.76375     -4.05825     -1.35275   1      8.00298
      4.05825     -1.35275     -6.76375   1      8.00298
      6.76375     -1.35275     -4.05825   1      8.00298
      6.76375      1.35275      4.05825   1      8.00298
      4.05825      1.35275      6.76375   1      8.00298
      6.76375      4.05825      1.35275   1      8.00298
      4.05825      6.76375      1.35275   1      8.00298
     -5.41100     -5.41100      2.70550   2      8.11650
     -2.70550     -5.41100      5.41100   2      8.11650
     -5.41100     -2.70550      5.41100   2      8.11650
     -5.41100      2.70550     -5.41100   2      8.11650
     -2.70550      5.41100     -5.41100   2      8.11650
     -5.41100      5.41100     -2.70550   2      8.11650
     -5.41100      5.41100      2.70550   2      8.11650
     -5.41100      2.70550      5.41100   2      8.11650
     -2.70550      5.41100      5.41100   2      8.11650
      2.70550     -5.41100      5.41100   2      8.11650
      0.00000      0.00000     -8.11650   2      8.11650
     -8.11650      0.00000      0.00000   2      8.11650
      0.00000      0.00000      8.11650   2      8.11650
      2.70550      5.41100     -5.41100   2      8.11650
      2.70550      5.41100      5.41100   2      8.11650
      0.00000      8.11650      0.00000   2      8.11650
      5.41100     -2.70550     -5.41100   2      8.11650
      8.11650      0.00000      0.00000   2      8.11650
      5.41100     -2.70550      5.41100   2      8.11650
      5.41100      2.70550     -5.41100   2      8.11650
      5.41100      5.41100     -2.70550   2      8.11650
      5.41100      5.41100      2.70550   2      8.11650
      5.41100      2.70550      5.41100   2      8.11650
     -2.70550     -5.41100     -5.41100   2      8.11650
     -5.41100     -5.41100     -2.70550   2      8.11650
     -5.41100     -2.70550     -5.41100   2      8.11650
      2.70550     -5.41100     -5.41100   2      8.11650
      0.00000     -8.11650      0.00000   2      8.11650
      5.41100     -5.41100     -2.70550   2      8.11650
      5.41100     -5.41100      2.70550   2      8.11650
     -2.70550     -8.11650      0.00000   2      8.55554
     -8.11650      0.00000     -2.70550   2      8.55554
     -2.70550      0.00000     -8.11650   2      8.55554
     -8.11650     -2.70550      0.00000   2      8.55554
     -2.70550      0.00000      8.11650   2      8.55554
     -2.70550      8.11650      0.00000   2      8.55554
      0.00000     -8.11650     -2.70550   2      8.55554
      2.70550     -8.11650      0.00000   2      8.55554
      0.00000     -8.11650      2.70550   2      8.55554
      0.00000     -2.70550     -8.11650   2      8.55554
     -8.11650      2.70550      0.00000   2      8.55554
      0.00000     -2.70550      8.11650   2      8.55554
      2.70550      0.00000     -8.11650   2      8.55554
      0.00000      2.70550     -8.11650   2      8.55554
      2.70550      0.00000      8.11650   2      8.55554
      0.00000      2.70550      8.11650   2      8.55554
     -8.11650      0.00000      2.70550   2      8.55554
      0.00000      8.11650     -2.70550   2      8.55554
      2.70550      8.11650      0.00000   2      8.55554
      0.00000      8.11650      2.70550   2      8.55554
      8.11650     -2.70550      0.00000   2      8.55554
      8.11650      0.00000     -2.70550   2      8.55554
      8.11650      2.70550      0.00000   2      8.55554
      8.11650      0.00000      2.70550   2      8.55554
     -6.76375      4.05825      4.05825   1      8.87057
     -4.05825      6.76375      4.05825   1      8.87057
     -4.05825      4.05825      6.76375   1      8.87057
      4.05825     -6.76375      4.05825   1      8.87057
      6.76375     -4.05825      4.05825   1      8.87057
      4.05825     -4.05825      6.76375   1      8.87057
      4.05825      4.05825     -6.76375   1      8.87057
      6.76375      4.05825     -4.05825   1      8.87057
      4.05825      6.76375     -4.05825   1      8.87057
     -4.05825     -4.05825     -6.76375   1      8.87057
     -4.05825     -6.76375     -4.05825   1      8.87057
     -6.76375     -4.05825     -4.05825   1      8.87057
     -2.70550     -2.70550     -8.11650   2      8.97313
     -2.70550     -2.70550      8.11650   2      8.97313
     -2.70550      2.70550     -8.11650   2      8.97313
     -8.11650      2.70550     -2.70550   2      8.97313
     -2.70550      2.70550      8.11650   2      8.97313
     -2.70550      8.11650     -2.70550   2      8.97313
     -2.70550      8.11650      2.70550   2      8.97313
      2.70550     -2.70550     -8.11650   2      8.97313
     -8.11650     -2.70550     -2.70550   2      8.97313
      2.70550     -2.70550      8.11650   2      8.97313
      2.70550      2.70550     -8.11650   2      8.97313
      2.70550      2.70550      8.11650   2      8.97313
     -8.11650     -2.70550      2.70550   2      8.97313
      2.70550      8.11650     -2.70550   2      8.97313
      2.70550      8.11650      2.70550   2      8.97313
      8.11650     -2.70550     -2.70550   2      8.97313
     -8.11650      2.70550      2.70550   2      8.97313
      8.11650     -2.70550      2.70550   2      8.97313
      8.11650      2.70550     -2.70550   2      8.97313
      8.11650      2.70550      2.70550   2      8.97313
     -2.70550     -8.11650     -2.70550   2      8.97313
     -2.70550     -8.11650      2.70550   2      8.97313
      2.70550     -8.11650     -2.70550   2      8.97313
      2.70550     -8.11650      2.70550   2      8.97313
     -5.41100     -5.41100      5.41100   2      9.37213
      5.41100      5.41100     -5.41100   2      9.37213
     -5.41100     -5.41100     -5.41100   2      9.37213
     -5.41100      5.41100     -5.41100   2      9.37213
     -5.41100      5.41100      5.41100   2      9.37213
      5.41100     -5.41100     -5.41100   2      9.37213
      5.41100     -5.41100      5.41100   2      9.37213
      5.41100      5.41100      5.41100   2      9.37213
     -6.76375     -6.76375     -1.35275   1      9.66057
     -6.76375     -1.35275     -6.76375   1      9.66057
     -6.76375      1.35275      6.76375   1      9.66057
     -9.46925      1.35275     -1.35275   1      9.66057
     -6.76375      6.76375      1.35275   1      9.66057
      1.35275     -9.46925     -1.35275   1      9.66057
     -1.35275     -9.46925      1.35275   1      9.66057
     -1.35275     -6.76375     -6.76375   1      9.66057
     -9.46925     -1.35275      1.35275   1      9.66057
      1.35275     -6.76375      6.76375   1      9.66057
      1.35275     -1.35275     -9.46925   1      9.66057
     -1.35275      1.35275     -9.46925   1      9.66057
     -1.35275     -1.35275      9.46925   1      9.66057
      1.35275      1.35275      9.46925   1      9.66057
      1.35275      6.76375     -6.76375   1      9.66057
     -1.35275      6.76375      6.76375   1      9.66057
     -1.35275      9.46925     -1.35275   1      9.66057
      1.35275      9.46925      1.35275   1      9.66057
      6.76375     -6.76375      1.35275   1      9.66057
      6.76375      1.35275     -6.76375   1      9.66057
      6.76375     -1.35275      6.76375   1      9.66057
      6.76375      6.76375     -1.35275   1      9.66057
      9.46925     -1.35275     -1.35275   1      9.66057
      9.46925      1.35275      1.35275   1      9.66057
      0.00000      5.41100     -8.11650   2      9.75482
      0.00000      5.41100      8.11650   2      9.75482
     -8.11650      0.00000      5.41100   2      9.75482
     -8.11650      5.41100      0.00000   2      9.75482
     -5.41100      0.00000     -8.11650   2      9.75482
     -5.41100      0.00000      8.11650   2      9.75482
     -5.41100      8.11650      0.00000   2      9.75482
      0.00000     -5.41100     -8.11650   2      9.75482
     -8.11650      0.00000     -5.41100   2      9.75482
      0.00000     -8.11650      5.41100   2      9.75482
      0.00000     -5.41100      8.11650   2      9.75482
     -8.11650     -5.41100      0.00000   2      9.75482
      0.00000      8.11650     -5.41100   2      9.75482
      0.00000      8.11650      5.41100   2      9.75482
      8.11650     -5.41100      0.00000   2      9.75482
      5.41100      0.00000     -8.11650   2      9.75482
      8.11650      0.00000     -5.41100   2      9.75482
      8.11650      0.00000      5.41100   2      9.75482
      5.41100      0.00000      8.11650   2      9.75482
      8.11650      5.41100      0.00000   2      9.75482
      5.41100      8.11650      0.00000   2      9.75482
     -5.41100     -8.11650      0.00000   2      9.75482
      0.00000     -8.11650     -5.41100   2      9.75482
      5.41100     -8.11650      0.00000   2      9.75482
     -5.41100     -8.11650      2.70550   2     10.12305
     -8.11650      2.70550      5.41100   2     10.12305
     -2.70550     -8.11650      5.41100   2     10.12305
     -2.70550     -5.41100     -8.11650   2     10.12305
     -5.41100     -2.70550     -8.11650   2     10.12305
     -2.70550     -5.41100      8.11650   2     10.12305
     -5.41100     -2.70550      8.11650   2     10.12305
     -5.41100      2.70550     -8.11650   2     10.12305
     -5.41100      2.70550      8.11650   2     10.12305
     -2.70550      5.41100     -8.11650   2     10.12305
     -2.70550      8.11650     -5.41100   2     10.12305
     -8.11650     -5.41100      2.70550   2     10.12305
     -2.70550      8.11650      5.41100   2     10.12305
     -2.70550      5.41100      8.11650   2     10.12305
     -8.11650      5.41100     -2.70550   2     10.12305
      2.70550     -8.11650      5.41100   2     10.12305
      2.70550     -5.41100     -8.11650   2     10.12305
     -8.11650     -2.70550      5.41100   2     10.12305
      2.70550     -5.41100      8.11650   2     10.12305
      2.70550      5.41100     -8.11650   2     10.12305
      2.70550      8.11650     -5.41100   2     10.12305
     -8.11650      5.41100      2.70550   2     10.12305
      2.70550      8.11650      5.41100   2     10.12305
      2.70550      5.41100      8.11650   2     10.12305
      5.41100     -2.70550     -8.11650   2     10.12305
      8.11650     -2.70550     -5.41100   2     10.12305
      8.11650     -2.70550      5.41100   2     10.12305
      5.41100     -2.70550      8.11650   2     10.12305
      5.41100      2.70550     -8.11650   2     10.12305
      8.11650      2.70550     -5.41100   2     10.12305
      8.11650      2.70550      5.41100   2     10.12305
      5.41100      2.70550      8.11650   2     10.12305
      8.11650      5.41100     -2.70550   2     10.12305
      5.41100      8.11650     -2.70550   2     10.12305
     -8.11650     -2.70550     -5.41100   2     10.12305
     -8.11650     -5.41100     -2.70550   2     10.12305
     -2.70550     -8.11650     -5.41100   2     10.12305
     -5.41100      8.11650     -2.70550   2     10.12305
     -5.41100      8.11650      2.70550   2     10.12305
     -5.41100     -8.11650     -2.70550   2     10.12305
      2.70550     -8.11650     -5.41100   2     10.12305
     -8.11650      2.70550     -5.41100   2     10.12305
      5.41100     -8.11650     -2.70550   2     10.12305
      5.41100     -8.11650      2.70550   2     10.12305
      8.11650     -5.41100     -2.70550   2     10.12305
      8.11650     -5.41100      2.70550   2     10.12305
      8.11650      5.41100      2.70550   2     10.12305
      5.41100      8.11650      2.70550   2     10.12305
     -9.46925     -4.05825     -1.35275   1     10.39067
     -6.76375     -6.76375      4.05825   1     10.39067
     -4.05825     -6.76375      6.76375   1     10.39067
     -6.76375     -4.05825      6.76375   1     10.39067
     -4.05825     -1.35275     -9.46925   1     10.39067
     -4.05825      1.35275      9.46925   1     10.39067
     -6.76375      4.05825     -6.76375   1     10.39067
     -4.05825      6.76375     -6.76375   1     10.39067
     -6.76375      6.76375     -4.05825   1     10.39067
     -4.05825      9.46925      1.35275   1     10.39067
     -1.35275     -9.46925     -4.05825   1     10.39067
      1.35275     -9.46925      4.05825   1     10.39067
     -1.35275     -4.05825     -9.46925   1     10.39067
     -4.05825     -9.46925     -1.35275   1     10.39067
      1.35275     -4.05825      9.46925   1     10.39067
     -9.46925      4.05825      1.35275   1     10.39067
      1.35275      4.05825     -9.46925   1     10.39067
     -1.35275      4.05825      9.46925   1     10.39067
      1.35275      9.46925     -4.05825   1     10.39067
     -1.35275      9.46925      4.05825   1     10.39067
      4.05825     -9.46925      1.35275   1     10.39067
      4.05825     -6.76375     -6.76375   1     10.39067
      6.76375     -4.05825     -6.76375   1     10.39067
      6.76375     -6.76375     -4.05825   1     10.39067
      4.05825      1.35275     -9.46925   1     10.39067
     -9.46925     -1.35275     -4.05825   1     10.39067
     -9.46925      1.35275      4.05825   1     10.39067
      4.05825     -1.35275      9.46925   1     10.39067
      6.76375      6.76375      4.05825   1     10.39067
      6.76375      4.05825      6.76375   1     10.39067
      4.05825      6.76375      6.76375   1     10.39067
      4.05825      9.46925     -1.35275   1     10.39067
      9.46925     -4.05825      1.35275   1     10.39067
      9.46925      1.35275     -4.05825   1     10.39067
      9.46925     -1.35275      4.05825   1     10.39067
      9.46925      4.05825     -1.35275   1     10.39067
      0.00000    -10.82200      0.00000   2     10.82200
    -10.82200      0.00000      0.00000   2     10.82200
      0.00000      0.00000    -10.82200   2     10.82200
      0.00000      0.00000     10.82200   2     10.82200
      0.00000     10.82200      0.00000   2     10.82200
     10.82200      0.00000      0.00000   2     10.82200
     -9.46925      4.05825     -4.05825   1     11.07274
     -4.05825      4.05825     -9.46925   1     11.07274
     -4.05825      9.46925     -4.05825   1     11.07274
      4.05825     -9.46925     -4.05825   1     11.07274
      4.05825     -4.05825     -9.46925   1     11.07274
     -9.46925     -4.05825      4.05825   1     11.07274
     -4.05825     -9.46925      4.05825   1     11.07274
      4.05825      4.05825      9.46925   1     11.07274
      4.05825      9.46925      4.05825   1     11.07274
      9.46925     -4.05825     -4.05825   1     11.07274
      9.46925      4.05825      4.05825   1     11.07274
     -4.05825     -4.05825      9.46925   1     11.07274
     -8.11650      5.41100      5.41100   2     11.15506
     -2.70550      0.00000     10.82200   2     11.15506
     -5.41100      5.41100     -8.11650   2     11.15506
     -8.11650      5.41100     -5.41100   2     11.15506
     -5.41100      5.41100      8.11650   2     11.15506
     -5.41100     -8.11650      5.41100   2     11.15506
     -5.41100      8.11650     -5.41100   2     11.15506
     -2.70550     10.82200      0.00000   2     11.15506
     -5.41100      8.11650      5.41100   2     11.15506
     -5.41100     -5.41100      8.11650   2     11.15506
      0.00000     -2.70550    -10.82200   2     11.15506
      2.70550      0.00000    -10.82200   2     11.15506
    -10.82200     -2.70550      0.00000   2     11.15506
    -10.82200      0.00000     -2.70550   2     11.15506
     -2.70550      0.00000    -10.82200   2     11.15506
      0.00000     -2.70550     10.82200   2     11.15506
      2.70550      0.00000     10.82200   2     11.15506
      0.00000      2.70550    -10.82200   2     11.15506
     -8.11650     -5.41100      5.41100   2     11.15506
     -8.11650     -5.41100     -5.41100   2     11.15506
      0.00000      2.70550     10.82200   2     11.15506
      0.00000     10.82200     -2.70550   2     11.15506
      2.70550     10.82200      0.00000   2     11.15506
      0.00000     10.82200      2.70550   2     11.15506
    -10.82200      2.70550      0.00000   2     11.15506
      5.41100     -5.41100     -8.11650   2     11.15506
      5.41100     -8.11650     -5.41100   2     11.15506
      8.11650     -5.41100     -5.41100   2     11.15506
      5.41100     -8.11650      5.41100   2     11.15506
      8.11650     -5.41100      5.41100   2     11.15506
      5.41100     -5.41100      8.11650   2     11.15506
    -10.82200      0.00000      2.70550   2     11.15506
      5.41100      5.41100     -8.11650   2     11.15506
      8.11650      5.41100     -5.41100   2     11.15506
      8.11650      5.41100      5.41100   2     11.15506
      5.41100      5.41100      8.11650   2     11.15506
      5.41100      8.11650     -5.41100   2     11.15506
      5.41100      8.11650      5.41100   2     11.15506
     10.82200      0.00000     -2.70550   2     11.15506
     10.82200     -2.70550      0.00000   2     11.15506
     10.82200      0.00000      2.70550   2     11.15506
     10.82200      2.70550      0.00000   2     11.15506
     -5.41100     -8.11650     -5.41100   2     11.15506
     -5.41100     -5.41100     -8.11650   2     11.15506
     -8.11650      0.00000      8.11650   2     11.47846
      0.00000     -8.11650     -8.11650   2     11.47846
      0.00000     -8.11650      8.11650   2     11.47846
      0.00000      8.11650     -8.11650   2     11.47846
    -10.82200      2.70550      2.70550   2     11.47846
     -8.11650      8.11650      0.00000   2     11.47846
      0.00000      8.11650      8.11650   2     11.47846
     -8.11650      0.00000     -8.11650   2     11.47846
      8.11650     -8.11650      0.00000   2     11.47846
      8.11650      0.00000     -8.11650   2     11.47846
      8.11650      0.00000      8.11650   2     11.47846
     -8.11650     -8.11650      0.00000   2     11.47846
      8.11650      8.11650      0.00000   2     11.47846
     10.82200     -2.70550     -2.70550   2     11.47846
     10.82200     -2.70550      2.70550   2     11.47846
     -2.70550      2.70550     10.82200   2     11.47846
     -2.70550    -10.82200     -2.70550   2     11.47846
    -10.82200     -2.70550      2.70550   2     11.47846
     -2.70550     10.82200     -2.70550   2     11.47846
     -2.70550     10.82200      2.70550   2     11.47846
     -2.70550     -2.70550    -10.82200   2     11.47846
      2.70550    -10.82200     -2.70550   2     11.47846
    -10.82200     -2.70550     -2.70550   2     11.47846
      2.70550    -10.82200      2.70550   2     11.47846
      2.70550     -2.70550    -10.82200   2     11.47846
      2.70550     -2.70550     10.82200   2     11.47846
     -2.70550      2.70550    -10.82200   2     11.47846
      2.70550      2.70550    -10.82200   2     11.47846
      2.70550      2.70550     10.82200   2     11.47846
     -2.70550    -10.82200      2.70550   2     11.47846
      2.70550     10.82200     -2.70550   2     11.47846
      2.70550     10.82200      2.70550   2     11.47846
    -10.82200      2.70550     -2.70550   2     11.47846
     -2.70550     -2.70550     10.82200   2     11.47846
     10.82200      2.70550     -2.70550   2     11.47846
     10.82200      2.70550      2.70550   2     11.47846
     -6.76375      6.76375      6.76375   1     11.71516
      6.76375     -6.76375      6.76375   1     11.71516
      6.76375      6.76375     -6.76375   1     11.71516
     -6.76375      9.46925     -1.35275   1     11.71516
      1.35275     -9.46925     -6.76375   1     11.71516
     -6.76375     -1.35275      9.46925   1     11.71516
     -9.46925     -6.76375      1.35275   1     11.71516
     -1.35275     -9.46925      6.76375   1     11.71516
      1.35275     -6.76375     -9.46925   1     11.71516
     -1.35275     -6.76375      9.46925   1     11.71516
     -6.76375      1.35275     -9.46925   1     11.71516
     -9.46925      6.76375     -1.35275   1     11.71516
     -1.35275      6.76375     -9.46925   1     11.71516
     -6.76375     -9.46925      1.35275   1     11.71516
     -6.76375     -6.76375     -6.76375   1     11.71516
      1.35275      6.76375      9.46925   1     11.71516
     -1.35275      9.46925     -6.76375   1     11.71516
      1.35275      9.46925      6.76375   1     11.71516
      6.76375     -9.46925     -1.35275   1     11.71516
     -9.46925      1.35275     -6.76375   1     11.71516
      6.76375     -1.35275     -9.46925   1     11.71516
     -9.46925     -1.35275      6.76375   1     11.71516
      6.76375      1.35275      9.46925   1     11.71516
      6.76375      9.46925      1.35275   1     11.71516
      9.46925     -6.76375     -1.35275   1     11.71516
      9.46925     -1.35275     -6.76375   1     11.71516
      9.46925      1.35275      6.76375   1     11.71516
      9.46925      6.76375      1.35275   1     11.71516
     -2.70550      8.11650      8.11650   2     11.79300
     -8.11650      2.70550     -8.11650   2     11.79300
     -8.11650      8.11650     -2.70550   2     11.79300
      2.70550      8.11650     -8.11650   2     11.79300
      2.70550      8.11650      8.11650   2     11.79300
      8.11650     -2.70550     -8.11650   2     11.79300
     -2.70550      8.11650     -8.11650   2     11.79300
      8.11650     -2.70550      8.11650   2     11.79300
      8.11650      2.70550     -8.11650   2     11.79300
     -8.11650     -2.70550      8.11650   2     11.79300
     -8.11650      8.11650      2.70550   2     11.79300
     -8.11650      2.70550      8.11650   2     11.79300
      8.11650      2.70550      8.11650   2     11.79300
      8.11650      8.11650     -2.70550   2     11.79300
      8.11650      8.11650      2.70550   2     11.79300
     -8.11650     -8.11650      2.70550   2     11.79300
      8.11650     -8.11650     -2.70550   2     11.79300
      8.11650     -8.11650      2.70550   2     11.79300
      2.70550     -8.11650     -8.11650   2     11.79300
     -2.70550     -8.11650     -8.11650   2     11.79300
      2.70550     -8.11650      8.11650   2     11.79300
     -8.11650     -2.70550     -8.11650   2     11.79300
     -8.11650     -8.11650     -2.70550   2     11.79300
     -2.70550     -8.11650      8.11650   2     11.79300
     -5.41100     10.82200      0.00000   2     12.09936
     -5.41100      0.00000     10.82200   2     12.09936
      0.00000    -10.82200      5.41100   2     12.09936
      0.00000     -5.41100    -10.82200   2     12.09936
      0.00000     -5.41100     10.82200   2     12.09936
     -5.41100      0.00000    -10.82200   2     12.09936
      0.00000      5.41100    -10.82200   2     12.09936
    -10.82200      5.41100      0.00000   2     12.09936
     -5.41100    -10.82200      0.00000   2     12.09936
      0.00000      5.41100     10.82200   2     12.09936
      0.00000     10.82200     -5.41100   2     12.09936
      5.41100    -10.82200      0.00000   2     12.09936
      5.41100      0.00000    -10.82200   2     12.09936
      5.41100      0.00000     10.82200   2     12.09936
    -10.82200      0.00000      5.41100   2     12.09936
      5.41100     10.82200      0.00000   2     12.09936
     10.82200     -5.41100      0.00000   2     12.09936
     10.82200      0.00000     -5.41100   2     12.09936
      0.00000    -10.82200     -5.41100   2     12.09936
      0.00000     10.82200      5.41100   2     12.09936
    -10.82200     -5.41100      0.00000   2     12.09936
    -10.82200      0.00000     -5.41100   2     12.09936
     10.82200      0.00000      5.41100   2     12.09936
     10.82200      5.41100      0.00000   2     12.09936
     -6.76375      9.46925      4.05825   1     12.32414
     -4.05825      9.46925      6.76375   1     12.32414
     -4.05825     -6.76375     -9.46925   1     12.32414
     -1.35275    -12.17475     -1.35275   1     12.32414
      1.35275    -12.17475      1.35275   1     12.32414
     -6.76375     -4.05825     -9.46925   1     12.32414
    -12.17475      1.35275      1.35275   1     12.32414
     -9.46925      6.76375      4.05825   1     12.32414
     -1.35275     -1.35275    -12.17475   1     12.32414
