natx =     1000
    x       y        z       iph  
      1.69741      0.00000    -18.16500   3     18.24413
     -0.84870     -1.47000     18.16500   3     18.24413
      1.69741      2.94000    -18.16500   3     18.47950
      1.69741     -2.94000     18.16500   3     18.47950
     -3.39482      0.00000    -18.16500   3     18.47950
     -3.39482      0.00000     18.16500   3     18.47950
      1.69741     -2.94000    -18.16500   3     18.47950
      1.69741      2.94000     18.16500   3     18.47950
      4.24352     -1.47000    -18.16500   3     18.71191
     -3.39482     -2.94000     18.16500   3     18.71191
      4.24352     -1.47000     18.16500   3     18.71191
      4.24352      1.47000    -18.16500   3     18.71191
     -3.39482      2.94000    -18.16500   3     18.71191
      4.24352      1.47000     18.16500   3     18.71191
     -3.39482     -2.94000    -18.16500   3     18.71191
     -0.84870     -4.41000    -18.16500   3     18.71191
     -3.39482      2.94000     18.16500   3     18.71191
     -0.84870     -4.41000     18.16500   3     18.71191
     -0.84870      4.41000     18.16500   3     18.71191
     -0.84870      4.41000    -18.16500   3     18.71191
     -4.24352     10.29000    -15.13750   1     18.78924
     -4.24352     10.29000     15.13750   1     18.78924
      5.09223     -8.82000    -16.14667   2     19.09026
     -5.09223      8.82000    -16.14667   2     19.09026
     -5.09223      8.82000     16.14667   2     19.09026
      5.09223     -8.82000     16.14667   2     19.09026
      4.24352     -4.41000    -18.16500   3     19.16828
      4.24352     -4.41000     18.16500   3     19.16828
      1.69741     -5.88000    -18.16500   3     19.16828
      4.24352      4.41000    -18.16500   3     19.16828
      4.24352      4.41000     18.16500   3     19.16828
      1.69741      5.88000    -18.16500   3     19.16828
      1.69741     -5.88000     18.16500   3     19.16828
      1.69741      5.88000     18.16500   3     19.16828
     -3.39482      5.88000     18.16500   3     19.39243
     -3.39482      5.88000    -18.16500   3     19.39243
      6.78964      0.00000    -18.16500   3     19.39243
      6.78964      0.00000     18.16500   3     19.39243
     -0.84870      7.35000     18.16500   3     19.61403
      6.78964     -2.94000    -18.16500   3     19.61403
      6.78964     -2.94000     18.16500   3     19.61403
     -0.84870      7.35000    -18.16500   3     19.61403
      6.78964      2.94000    -18.16500   3     19.61403
      6.78964      2.94000     18.16500   3     19.61403
      4.24352     -7.35000     18.16500   3     20.04987
      4.24352     -7.35000    -18.16500   3     20.04987
      0.00000      0.00000    -20.18333   2     20.18333
      0.00000      0.00000     20.18333   2     20.18333
      6.78964     -5.88000    -18.16500   3     20.26427
      6.78964     -5.88000     18.16500   3     20.26427
      2.54611     -1.47000    -20.18333   2     20.39634
      2.54611      1.47000    -20.18333   2     20.39634
      0.00000      2.94000    -20.18333   2     20.39634
     -2.54611      1.47000    -20.18333   2     20.39634
     -2.54611     -1.47000    -20.18333   2     20.39634
      0.00000     -2.94000    -20.18333   2     20.39634
      2.54611     -1.47000     20.18333   2     20.39634
     -2.54611      1.47000     20.18333   2     20.39634
     -2.54611     -1.47000     20.18333   2     20.39634
      2.54611      1.47000     20.18333   2     20.39634
      0.00000     -2.94000     20.18333   2     20.39634
      0.00000      2.94000     20.18333   2     20.39634
     -3.39482      8.82000     18.16500   3     20.47644
     -3.39482      8.82000    -18.16500   3     20.47644
      2.54611     -4.41000    -20.18333   2     20.81581
      2.54611      4.41000    -20.18333   2     20.81581
     -5.09223      0.00000    -20.18333   2     20.81581
     -2.54611      4.41000    -20.18333   2     20.81581
      5.09223      0.00000    -20.18333   2     20.81581
     -2.54611     -4.41000    -20.18333   2     20.81581
      2.54611     -4.41000     20.18333   2     20.81581
      2.54611      4.41000     20.18333   2     20.81581
     -2.54611     -4.41000     20.18333   2     20.81581
     -5.09223      0.00000     20.18333   2     20.81581
      5.09223      0.00000     20.18333   2     20.81581
     -2.54611      4.41000     20.18333   2     20.81581
     -5.09223     -2.94000    -20.18333   2     21.02240
     -5.09223      2.94000    -20.18333   2     21.02240
      0.00000      5.88000    -20.18333   2     21.02240
     -5.09223      2.94000     20.18333   2     21.02240
      5.09223     -2.94000    -20.18333   2     21.02240
      0.00000      5.88000     20.18333   2     21.02240
      0.00000     -5.88000     20.18333   2     21.02240
      5.09223     -2.94000     20.18333   2     21.02240
      0.00000     -5.88000    -20.18333   2     21.02240
      5.09223      2.94000    -20.18333   2     21.02240
     -5.09223     -2.94000     20.18333   2     21.02240
      5.09223      2.94000     20.18333   2     21.02240
     -1.69741      0.00000    -21.19250   1     21.26037
      0.84870      1.47000     21.19250   1     21.26037
      0.84870     -1.47000    -21.19250   1     21.26037
     -1.69741      0.00000     21.19250   1     21.26037
      0.84870     -1.47000     21.19250   1     21.26037
      0.84870      1.47000    -21.19250   1     21.26037
      6.78964     -8.82000    -18.16500   3     21.30396
      6.78964     -8.82000     18.16500   3     21.30396
     -1.69741     -2.94000     21.19250   1     21.46269
     -1.69741      2.94000    -21.19250   1     21.46269
     -1.69741     -2.94000    -21.19250   1     21.46269
     -1.69741      2.94000     21.19250   1     21.46269
      3.39482      0.00000    -21.19250   1     21.46269
      3.39482      0.00000     21.19250   1     21.46269
      2.54611     -7.35000    -20.18333   2     21.63035
     -5.09223      5.88000    -20.18333   2     21.63035
      5.09223     -5.88000    -20.18333   2     21.63035
     -2.54611      7.35000    -20.18333   2     21.63035
     -5.09223      5.88000     20.18333   2     21.63035
      2.54611     -7.35000     20.18333   2     21.63035
      5.09223     -5.88000     20.18333   2     21.63035
     -2.54611      7.35000     20.18333   2     21.63035
     -4.24352     -1.47000     21.19250   1     21.66311
      3.39482      2.94000    -21.19250   1     21.66311
     -4.24352      1.47000    -21.19250   1     21.66311
      3.39482      2.94000     21.19250   1     21.66311
      0.84870     -4.41000     21.19250   1     21.66311
      0.84870     -4.41000    -21.19250   1     21.66311
      3.39482     -2.94000    -21.19250   1     21.66311
      0.84870      4.41000    -21.19250   1     21.66311
     -4.24352      1.47000     21.19250   1     21.66311
      3.39482     -2.94000     21.19250   1     21.66311
      0.84870      4.41000     21.19250   1     21.66311
     -4.24352     -1.47000    -21.19250   1     21.66311
     -4.24352      4.41000     21.19250   1     22.05851
     -1.69741      5.88000    -21.19250   1     22.05851
      5.94093     -1.47000    -21.19250   1     22.05851
      5.94093     -1.47000     21.19250   1     22.05851
      5.94093      1.47000    -21.19250   1     22.05851
     -1.69741      5.88000     21.19250   1     22.05851
      5.94093      1.47000     21.19250   1     22.05851
     -4.24352      4.41000    -21.19250   1     22.05851
      3.39482     -5.88000     21.19250   1     22.25357
      3.39482      5.88000    -21.19250   1     22.25357
      3.39482      5.88000     21.19250   1     22.25357
      3.39482     -5.88000    -21.19250   1     22.25357
     -0.84870     -1.47000     22.20167   2     22.26646
     -0.84870     -1.47000    -22.20167   2     22.26646
      1.69741      0.00000    -22.20167   2     22.26646
     -0.84870      1.47000     22.20167   2     22.26646
     -0.84870      1.47000    -22.20167   2     22.26646
      1.69741      0.00000     22.20167   2     22.26646
      0.84870      7.35000     21.19250   1     22.44693
      0.84870      7.35000    -21.19250   1     22.44693
      5.94093     -4.41000    -21.19250   1     22.44693
      5.94093     -4.41000     21.19250   1     22.44693
      5.94093      4.41000    -21.19250   1     22.44693
      5.94093      4.41000     21.19250   1     22.44693
     -3.39482      0.00000    -22.20167   2     22.45972
      1.69741      2.94000     22.20167   2     22.45972
     -3.39482      0.00000     22.20167   2     22.45972
      1.69741     -2.94000    -22.20167   2     22.45972
      1.69741      2.94000    -22.20167   2     22.45972
      1.69741     -2.94000     22.20167   2     22.45972
      5.09223     -8.82000    -20.18333   2     22.60730
     -5.09223      8.82000    -20.18333   2     22.60730
     -5.09223      8.82000     20.18333   2     22.60730
      5.09223     -8.82000     20.18333   2     22.60730
     -0.84870      4.41000    -22.20167   2     22.65132
      4.24352      1.47000     22.20167   2     22.65132
      4.24352     -1.47000    -22.20167   2     22.65132
     -3.39482     -2.94000    -22.20167   2     22.65132
     -3.39482     -2.94000     22.20167   2     22.65132
     -3.39482      2.94000    -22.20167   2     22.65132
      4.24352     -1.47000     22.20167   2     22.65132
     -0.84870     -4.41000     22.20167   2     22.65132
     -0.84870      4.41000     22.20167   2     22.65132
     -3.39482      2.94000     22.20167   2     22.65132
      4.24352      1.47000    -22.20167   2     22.65132
     -0.84870     -4.41000    -22.20167   2     22.65132
     -4.24352      7.35000     21.19250   1     22.82876
     -4.24352      7.35000    -21.19250   1     22.82876
     -1.69741      8.82000     21.19250   1     23.01729
     -1.69741      8.82000    -21.19250   1     23.01729
      4.24352      4.41000    -22.20167   2     23.02975
      1.69741      5.88000     22.20167   2     23.02975
      4.24352      4.41000     22.20167   2     23.02975
      4.24352     -4.41000    -22.20167   2     23.02975
      4.24352     -4.41000     22.20167   2     23.02975
      1.69741     -5.88000     22.20167   2     23.02975
      1.69741      5.88000    -22.20167   2     23.02975
      1.69741     -5.88000    -22.20167   2     23.02975
      5.94093     -7.35000    -21.19250   1     23.20429
      5.94093     -7.35000     21.19250   1     23.20429
     -3.39482      5.88000     22.20167   2     23.21666
      6.78964      0.00000    -22.20167   2     23.21666
     -3.39482      5.88000    -22.20167   2     23.21666
      6.78964      0.00000     22.20167   2     23.21666
      6.78964     -2.94000    -22.20167   2     23.40207
     -0.84870      7.35000     22.20167   2     23.40207
     -0.84870      7.35000    -22.20167   2     23.40207
      6.78964     -2.94000     22.20167   2     23.40207
      6.78964      2.94000    -22.20167   2     23.40207
      6.78964      2.94000     22.20167   2     23.40207
      4.24352     -7.35000    -22.20167   2     23.76855
      4.24352     -7.35000     22.20167   2     23.76855
     -4.24352     10.29000     21.19250   1     23.93770
     -4.24352     10.29000    -21.19250   1     23.93770
      6.78964     -5.88000    -22.20167   2     23.94969
      6.78964     -5.88000     22.20167   2     23.94969
     -3.39482      8.82000    -22.20167   2     24.12947
     -3.39482      8.82000     22.20167   2     24.12947
      0.00000      0.00000     24.22000   3     24.22000
      0.00000      0.00000    -24.22000   3     24.22000
      0.00000     -2.94000     24.22000   3     24.39779
      0.00000      2.94000     24.22000   3     24.39779
     -2.54611     -1.47000    -24.22000   3     24.39779
     -2.54611      1.47000    -24.22000   3     24.39779
     -2.54611      1.47000     24.22000   3     24.39779
      2.54611      1.47000    -24.22000   3     24.39779
      0.00000     -2.94000    -24.22000   3     24.39779
      2.54611      1.47000     24.22000   3     24.39779
     -2.54611     -1.47000     24.22000   3     24.39779
      0.00000      2.94000    -24.22000   3     24.39779
      2.54611     -1.47000     24.22000   3     24.39779
      2.54611     -1.47000    -24.22000   3     24.39779
      2.54611      4.41000     24.22000   3     24.74953
     -2.54611     -4.41000     24.22000   3     24.74953
     -2.54611      4.41000    -24.22000   3     24.74953
      2.54611      4.41000    -24.22000   3     24.74953
     -2.54611      4.41000     24.22000   3     24.74953
     -5.09223      0.00000     24.22000   3     24.74953
      2.54611     -4.41000    -24.22000   3     24.74953
      5.09223      0.00000    -24.22000   3     24.74953
     -5.09223      0.00000    -24.22000   3     24.74953
     -2.54611     -4.41000    -24.22000   3     24.74953
      5.09223      0.00000     24.22000   3     24.74953
      2.54611     -4.41000     24.22000   3     24.74953
      6.78964     -8.82000    -22.20167   2     24.83557
      6.78964     -8.82000     22.20167   2     24.83557
      0.00000      5.88000     24.22000   3     24.92354
      0.00000     -5.88000     24.22000   3     24.92354
      0.00000     -5.88000    -24.22000   3     24.92354
     -5.09223      2.94000    -24.22000   3     24.92354
      5.09223     -2.94000    -24.22000   3     24.92354
      5.09223     -2.94000     24.22000   3     24.92354
     -5.09223      2.94000     24.22000   3     24.92354
     -5.09223     -2.94000    -24.22000   3     24.92354
     -5.09223     -2.94000     24.22000   3     24.92354
      5.09223      2.94000    -24.22000   3     24.92354
      0.00000      5.88000    -24.22000   3     24.92354
      5.09223      2.94000     24.22000   3     24.92354
     -2.54611      7.35000    -24.22000   3     25.43843
      5.09223     -5.88000    -24.22000   3     25.43843
     -2.54611      7.35000     24.22000   3     25.43843
      5.09223     -5.88000     24.22000   3     25.43843
     -5.09223      5.88000    -24.22000   3     25.43843
      2.54611     -7.35000     24.22000   3     25.43843
      2.54611     -7.35000    -24.22000   3     25.43843
     -5.09223      5.88000     24.22000   3     25.43843
      5.09223     -8.82000     24.22000   3     26.27416
     -5.09223      8.82000    -24.22000   3     26.27416
      5.09223     -8.82000    -24.22000   3     26.27416
     -5.09223      8.82000     24.22000   3     26.27416
     -0.84870      1.47000     26.23833   2     26.29318
     -0.84870     -1.47000     26.23833   2     26.29318
      1.69741      0.00000     26.23833   2     26.29318
     -3.39482      0.00000     26.23833   2     26.45704
      1.69741     -2.94000     26.23833   2     26.45704
      1.69741      2.94000     26.23833   2     26.45704
      4.24352     -1.47000     26.23833   2     26.61989
     -0.84870      4.41000     26.23833   2     26.61989
      4.24352      1.47000     26.23833   2     26.61989
     -0.84870     -4.41000     26.23833   2     26.61989
     -3.39482     -2.94000     26.23833   2     26.61989
     -3.39482      2.94000     26.23833   2     26.61989
      1.69741      5.88000     26.23833   2     26.94264
      1.69741     -5.88000     26.23833   2     26.94264
      4.24352     -4.41000     26.23833   2     26.94264
      4.24352      4.41000     26.23833   2     26.94264
     -3.39482      5.88000     26.23833   2     27.10257
      6.78964      0.00000     26.23833   2     27.10257
     -0.84870      7.35000     26.23833   2     27.26157
      6.78964     -2.94000     26.23833   2     27.26157
      6.78964      2.94000     26.23833   2     27.26157
     -1.69741      0.00000     27.24750   1     27.30032
      0.84870     -1.47000     27.24750   1     27.30032
      0.84870      1.47000     27.24750   1     27.30032
     -1.69741      2.94000     27.24750   1     27.45817
      3.39482      0.00000     27.24750   1     27.45817
     -1.69741     -2.94000     27.24750   1     27.45817
      4.24352     -7.35000     26.23833   2     27.57680
      0.84870     -4.41000     27.24750   1     27.61512
     -4.24352     -1.47000     27.24750   1     27.61512
      3.39482     -2.94000     27.24750   1     27.61512
     -4.24352      1.47000     27.24750   1     27.61512
      0.84870      4.41000     27.24750   1     27.61512
      3.39482      2.94000     27.24750   1     27.61512
      6.78964     -5.88000     26.23833   2     27.73308
     -3.39482      8.82000     26.23833   2     27.88848
     -4.24352      4.41000     27.24750   1     27.92636
      5.94093     -1.47000     27.24750   1     27.92636
     -1.69741      5.88000     27.24750   1     27.92636
      5.94093      1.47000     27.24750   1     27.92636
      3.39482      5.88000     27.24750   1     28.08070
      3.39482     -5.88000     27.24750   1     28.08070
      5.94093     -4.41000     27.24750   1     28.23418
      0.84870      7.35000     27.24750   1     28.23418
      5.94093      4.41000     27.24750   1     28.23418
      0.00000      0.00000     28.25667   2     28.25667
      2.54611      1.47000     28.25667   2     28.40920
      0.00000     -2.94000     28.25667   2     28.40920
      2.54611     -1.47000     28.25667   2     28.40920
     -2.54611     -1.47000     28.25667   2     28.40920
      0.00000      2.94000     28.25667   2     28.40920
     -2.54611      1.47000     28.25667   2     28.40920
      6.78964     -8.82000     26.23833   2     28.50161
     -4.24352      7.35000     27.24750   1     28.53868
     -1.69741      8.82000     27.24750   1     28.68972
      2.54611      4.41000     28.25667   2     28.71184
     -5.09223      0.00000     28.25667   2     28.71184
     -2.54611      4.41000     28.25667   2     28.71184
      5.09223      0.00000     28.25667   2     28.71184
     -2.54611     -4.41000     28.25667   2     28.71184
      2.54611     -4.41000     28.25667   2     28.71184
      5.94093     -7.35000     27.24750   1     28.83996
      0.00000      5.88000     28.25667   2     28.86198
     -5.09223     -2.94000     28.25667   2     28.86198
      5.09223     -2.94000     28.25667   2     28.86198
     -5.09223      2.94000     28.25667   2     28.86198
      0.00000     -5.88000     28.25667   2     28.86198
      5.09223      2.94000     28.25667   2     28.86198
     -5.09223      5.88000     28.25667   2     29.30775
      2.54611     -7.35000     28.25667   2     29.30775
      5.09223     -5.88000     28.25667   2     29.30775
     -2.54611      7.35000     28.25667   2     29.30775
     -4.24352     10.29000     27.24750   1     29.43328
     -5.09223      8.82000     28.25667   2     30.03602
      5.09223     -8.82000     28.25667   2     30.03602
      1.69741      0.00000     30.27500   3     30.32255
     -0.84870     -1.47000     30.27500   3     30.32255
     -0.84870      1.47000     30.27500   3     30.32255
      1.69741     -2.94000     30.27500   3     30.46474
     -3.39482      0.00000     30.27500   3     30.46474
      1.69741      2.94000     30.27500   3     30.46474
     -0.84870      4.41000     30.27500   3     30.60627
     -3.39482     -2.94000     30.27500   3     30.60627
     -0.84870     -4.41000     30.27500   3     30.60627
      4.24352     -1.47000     30.27500   3     30.60627
      4.24352      1.47000     30.27500   3     30.60627
     -3.39482      2.94000     30.27500   3     30.60627
      4.24352      4.41000     30.27500   3     30.88740
      1.69741     -5.88000     30.27500   3     30.88740
      1.69741      5.88000     30.27500   3     30.88740
      4.24352     -4.41000     30.27500   3     30.88740
     -3.39482      5.88000     30.27500   3     31.02700
      6.78964      0.00000     30.27500   3     31.02700
      6.78964     -2.94000     30.27500   3     31.16598
     -0.84870      7.35000     30.27500   3     31.16598
      6.78964      2.94000     30.27500   3     31.16598
      4.24352     -7.35000     30.27500   3     31.44210
      6.78964     -5.88000     30.27500   3     31.57925
     -3.39482      8.82000     30.27500   3     31.71581
      6.78964     -8.82000     30.27500   3     32.25627
      0.00000      0.00000     32.29333   2     32.29333
      0.00000      2.94000     32.29333   2     32.42689
      2.54611      1.47000     32.29333   2     32.42689
     -2.54611     -1.47000     32.29333   2     32.42689
      2.54611     -1.47000     32.29333   2     32.42689
      0.00000     -2.94000     32.29333   2     32.42689
     -2.54611      1.47000     32.29333   2     32.42689
     -2.54611     -4.41000     32.29333   2     32.69236
      2.54611     -4.41000     32.29333   2     32.69236
      5.09223      0.00000     32.29333   2     32.69236
      2.54611      4.41000     32.29333   2     32.69236
     -5.09223      0.00000     32.29333   2     32.69236
     -2.54611      4.41000     32.29333   2     32.69236
     -5.09223     -2.94000     32.29333   2     32.82429
      0.00000     -5.88000     32.29333   2     32.82429
     -5.09223      2.94000     32.29333   2     32.82429
      5.09223     -2.94000     32.29333   2     32.82429
      0.00000      5.88000     32.29333   2     32.82429
      5.09223      2.94000     32.29333   2     32.82429
     -2.54611      7.35000     32.29333   2     33.21693
      5.09223     -5.88000     32.29333   2     33.21693
     -5.09223      5.88000     32.29333   2     33.21693
      2.54611     -7.35000     32.29333   2     33.21693
      0.84870     -1.47000     33.30250   1     33.34573
     -1.69741      0.00000     33.30250   1     33.34573
      0.84870      1.47000     33.30250   1     33.34573
     -1.69741      2.94000     33.30250   1     33.47508
      3.39482      0.00000     33.30250   1     33.47508
     -1.69741     -2.94000     33.30250   1     33.47508
      0.84870     -4.41000     33.30250   1     33.60394
      0.84870      4.41000     33.30250   1     33.60394
     -4.24352      1.47000     33.30250   1     33.60394
      3.39482      2.94000     33.30250   1     33.60394
     -4.24352     -1.47000     33.30250   1     33.60394
      3.39482     -2.94000     33.30250   1     33.60394
     -4.24352      4.41000     33.30250   1     33.86018
      5.94093      1.47000     33.30250   1     33.86018
      5.94093     -1.47000     33.30250   1     33.86018
     -1.69741      5.88000     33.30250   1     33.86018
      5.09223     -8.82000     32.29333   2     33.86123
     -5.09223      8.82000     32.29333   2     33.86123
      3.39482      5.88000     33.30250   1     33.98758
      3.39482     -5.88000     33.30250   1     33.98758
      0.84870      7.35000     33.30250   1     34.11450
      5.94093      4.41000     33.30250   1     34.11450
      5.94093     -4.41000     33.30250   1     34.11450
     -0.84870     -1.47000     34.31167   2     34.35363
     -0.84870      1.47000     34.31167   2     34.35363
      1.69741      0.00000     34.31167   2     34.35363
     -4.24352      7.35000     33.30250   1     34.36694
      1.69741     -2.94000     34.31167   2     34.47920
     -3.39482      0.00000     34.31167   2     34.47920
      1.69741      2.94000     34.31167   2     34.47920
     -1.69741      8.82000     33.30250   1     34.49246
     -0.84870      4.41000     34.31167   2     34.60432
     -3.39482      2.94000     34.31167   2     34.60432
     -3.39482     -2.94000     34.31167   2     34.60432
     -0.84870     -4.41000     34.31167   2     34.60432
      4.24352     -1.47000     34.31167   2     34.60432
      4.24352      1.47000     34.31167   2     34.60432
      5.94093     -7.35000     33.30250   1     34.61753
      4.24352     -4.41000     34.31167   2     34.85321
      1.69741     -5.88000     34.31167   2     34.85321
      4.24352      4.41000     34.31167   2     34.85321
      1.69741      5.88000     34.31167   2     34.85321
     -3.39482      5.88000     34.31167   2     34.97699
      6.78964      0.00000     34.31167   2     34.97699
     -0.84870      7.35000     34.31167   2     35.10033
      6.78964      2.94000     34.31167   2     35.10033
      6.78964     -2.94000     34.31167   2     35.10033
     -4.24352     10.29000     33.30250   1     35.11336
      4.24352     -7.35000     34.31167   2     35.34573
      6.78964     -5.88000     34.31167   2     35.46779
     -3.39482      8.82000     34.31167   2     35.58943
      6.78964     -8.82000     34.31167   2     36.07190
